<Sentence id="1">
1	पुरानी	JJ	<fs af='पुरानी,adj,f,any,,any,,'>
2	कडी	NN	<fs af='कडी,adj,f,any,,any,,'>|<fs af='कडी,n,f,sg,3,d,0,0'>|<fs af='कडी,n,f,sg,3,o,0,0'>
3	दे	VM	<fs af='दे,v,any,any,any,,0,0'>|<fs af='दे,v,any,sg,2,,एं,e'>|<fs af='दे,v,any,sg,3,,ए,e'>|<fs af='दा,n,m,pl,3,d,0,0'>|<fs af='दा,n,m,sg,3,o,0,0'>
4	दी	VAUX	<fs af='दे,v,f,sg,any,,या,yA'>
5	जाए	VAUX	<fs af='जा,v,any,sg,2,,एं,e'>|<fs af='जा,v,any,sg,3,,ए,e'>|<fs af='जा,v,m,pl,any,,या,yA'>
6	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="361">
1	भेजा	VM	<fs af='भेजा,n,m,sg,3,d,0,0'>|<fs af='भेज,v,m,sg,any,,या,yA'>
2	जाए	VAUX	<fs af='जा,v,any,sg,2,,एं,e'>|<fs af='जा,v,any,sg,3,,ए,e'>|<fs af='जा,v,m,pl,any,,या,yA'>
3	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="362">
1	वहाँ	PRP	<fs af='वहाँ,adv,,,,,,'>
2	पर	PSP	<fs af='पर,avy,,,,,,'>|<fs af='पर,psp,,,,,,'>|<fs af='पर,psp,,,,,,'>
3	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
4	यह	DEM	<fs af='यह,pn,any,sg,3,d,0,0'>
5	बाग	NN	<fs af='बाग,n,m,sg,3,d,0,0'>|<fs af='बाग,n,m,pl,3,d,0,0'>|<fs af='बाग,n,m,sg,3,o,0,0'>
6	की	PSP	<fs af='का,psp,f,sg,,d,का,kA'>|<fs af='का,psp,f,sg,,o,का,kA'>|<fs af='का,psp,f,pl,,d,का,kA'>|<fs af='का,psp,f,pl,,o,का,kA'>|<fs af='कर,v,f,sg,any,,या,yA'>
7	रखवाली	NN	<fs af='रखवाली,n,f,sg,3,d,0,0'>|<fs af='रखवाली,n,f,pl,3,d,0,0'>|<fs af='रखवाली,n,f,sg,3,o,0,0'>|<fs af='रखवाली,n,f,pl,3,o,0,0'>
8	करेगा	VM	<fs af='कर,v,m,sg,2,,गा,gA'>|<fs af='कर,v,m,sg,3,,गा,gA'>
9	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="363">
1	वहाँ	PRP	<fs af='वहाँ,adv,,,,,,'>
2	के	PSP	<fs af='का,psp,m,sg,,o,का,kA'>|<fs af='का,psp,m,pl,,d,का,kA'>|<fs af='का,psp,m,pl,,o,का,kA'>
3	बच्चों	NN	<fs af='बच्चा,n,m,pl,3,o,0,0'>
4	को	PSP	<fs af='को,psp,,,,,,'>
5	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
6	तकलीफ	NN	<fs af='तकलीफ,n,f,sg,3,d,0,0'>|<fs af='तकलीफ,n,f,sg,3,o,0,0'>
7	देगा	VM	<fs af='दे,v,m,sg,2,,गा,gA'>|<fs af='दे,v,m,sg,3,,गा,gA'>
8	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="364">
1	,	SYM	<fs af='&comma;,punc,,,,,,'>
2	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
3	कालापानी	NN	<fs af='कालापानी,n,f,sg,3,d,0,0'>|<fs af='कालापानी,n,f,sg,3,o,0,0'>|<fs af='कालापानी,n,m,sg,3,d,0,0'>|<fs af='कालापानी,n,m,pl,3,d,0,0'>|<fs af='कालापानी,n,m,sg,3,o,0,0'>|<fs af='कालापानी,n,m,pl,3,o,0,0'>
4	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
5	,	SYM	<fs af='&comma;,punc,,,,,,'>
6	फाँसी	NN	<fs af='फाँसी,n,f,sg,3,d,0,0'>|<fs af='फाँसी,n,f,pl,3,d,0,0'>|<fs af='फाँसी,n,f,sg,3,o,0,0'>|<fs af='फाँसी,n,f,pl,3,o,0,0'>|<fs af='फाँस,v,f,sg,any,,या,yA'>
7	दी	VM	<fs af='दे,v,f,sg,any,,या,yA'>
8	जाए	VAUX	<fs af='जा,v,any,sg,2,,एं,e'>|<fs af='जा,v,any,sg,3,,ए,e'>|<fs af='जा,v,m,pl,any,,या,yA'>
9	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="365">
1	आर्डर	NN	<fs af='आर्डर,n,m,sg,3,d,0,0'>|<fs af='आर्डर,n,m,pl,3,d,0,0'>|<fs af='आर्डर,n,m,sg,3,o,0,0'>|<fs af='आर्डर,n,m,pl,3,o,0,0'>
2	!	SYM	<fs af='&exm;,punc,,,,,,'>
3	जूरी	JJ	<fs af='जूरी,n,m,sg,3,d,0,0'>|<fs af='जूरी,n,m,pl,3,d,0,0'>|<fs af='जूरी,n,m,sg,3,o,0,0'>
4	लोग	NN	<fs af='लोग,n,m,sg,3,d,0,0'>|<fs af='लोग,n,m,pl,3,d,0,0'>|<fs af='लोग,n,m,sg,3,o,0,0'>
5	क्या	WQ	<fs af='क्या,avy,,,,,,'>
6	कहते	VM	<fs af='कह,v,m,pl,any,,ता,wA'>
7	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
8	?	SYM	<fs af='&qus;,punc,,,,,,'>
</Sentence>			
<Sentence id="366">
1	राय	NN	<fs af='राय,n,f,sg,3,d,0,0'>|<fs af='राय,n,f,pl,3,d,0,0'>|<fs af='राय,n,f,sg,3,o,0,0'>|<fs af='राय,n,f,pl,3,o,0,0'>
2	में	PSP	<fs af='में,psp,,,,,,'>
3	जज	XC	<fs af='जज,n,m,sg,3,d,0,0'>|<fs af='जज,n,m,pl,3,d,0,0'>|<fs af='जज,n,m,sg,3,o,0,0'>
4	साहब	NN	<fs af='साहब,n,m,sg,3,d,0,0'>|<fs af='साहब,n,m,pl,3,d,0,0'>|<fs af='साहब,n,m,sg,3,o,0,0'>
5	खुद	PRP	<fs af='खुद,pn,any,any,any,o,0,0'>|<fs af='खुद,v,any,any,any,,0,0'>
6	ही	RP	<fs af='ही,adv,,,,,,'>|<fs af='ही,psp,,,,,,'>
7	अपनी	PRP	<fs af='अपनी,pn,any,any,any,o,0,0'>|<fs af='अपनी,adj,f,any,,any,,'>|<fs af='अपनी,n,f,sg,3,d,0,0'>|<fs af='अपनी,n,f,sg,3,o,0,0'>
8	राय	NN	<fs af='राय,n,f,sg,3,d,0,0'>|<fs af='राय,n,f,pl,3,d,0,0'>|<fs af='राय,n,f,sg,3,o,0,0'>|<fs af='राय,n,f,pl,3,o,0,0'>
9	दें	VM	<fs af='दे,v,any,pl,1,,एं,eM'>|<fs af='दे,v,any,pl,3,,इए,ie'>
10	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="367">
1	माफ	JJ	<fs af='माफ,adv,,,,,,'>|<fs af='माफ,adj,any,any,,any,,'>|<fs af='माफ,n,m,sg,3,d,0,0'>|<fs af='माफ,n,m,pl,3,d,0,0'>|<fs af='माफ,n,m,sg,3,o,0,0'>|<fs af='माफ,n,m,pl,3,o,0,0'>
2	कै	NN	<fs af='कै,n,m,sg,3,d,0,0'>|<fs af='कै,n,m,pl,3,d,0,0'>|<fs af='कै,n,m,sg,3,o,0,0'>|<fs af='कै,n,m,pl,3,o,0,0'>
3	दीन	JJ	<fs af='दीन,n,m,sg,3,d,0,0'>|<fs af='दीन,n,m,pl,3,d,0,0'>|<fs af='दीन,n,m,sg,3,o,0,0'>
4	जाय	NN	<fs af='जाय,n,m,sg,3,d,0,0'>|<fs af='जाय,n,m,pl,3,d,0,0'>|<fs af='जाय,n,m,sg,3,o,0,0'>
5	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="368">
1	आप	PRP	<fs af='आप,pn,any,any,any,o,0,0'>|<fs af='आप,adv,,,,,,'>
2	लोग	NN	<fs af='लोग,n,m,sg,3,d,0,0'>|<fs af='लोग,n,m,pl,3,d,0,0'>|<fs af='लोग,n,m,sg,3,o,0,0'>
3	जौन	XC	<fs af='जौन,unk,,,,,,'>
4	-	SYM	<fs af='&minus;,punc,,,,,,'>
5	जौन	RDP	<fs af='जौन,unk,,,,,,'>
6	कहि	VM	<fs af='कहि,unk,,,,,,'>
7	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
8	तौन	CC	<fs af='तौन,unk,,,,,,'>
9	तौन	NN	<fs af='तौन,unk,,,,,,'>
10	हम	PRP	<fs af='हम,unk,,,,,,'>
11	लोग	NN	<fs af='लोग,n,m,sg,3,d,0,0'>|<fs af='लोग,n,m,pl,3,d,0,0'>|<fs af='लोग,n,m,sg,3,o,0,0'>
12	करब	VM	<fs af='करब,unk,,,,,,'>
13	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="369">
1	जौन	NN	<fs af='जौन,unk,,,,,,'>
2	चाहै	VM	<fs af='चाहै,unk,,,,,,'>
3	तौन	NN	<fs af='तौन,unk,,,,,,'>
4	सजा	VM	<fs af='सजा,n,f,sg,3,d,0,0'>|<fs af='सजा,n,f,sg,3,o,0,0'>|<fs af='सजा,v,any,any,any,,0,0'>|<fs af='सज,v,m,sg,any,,या,yA'>
5	दै	VAUX	<fs af='दै,unk,,,,,,'>
6	लैव	XC	<fs af='लैव,unk,,,,,,'>
7	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="370">
1	,	SYM	<fs af='&comma;,punc,,,,,,'>
2	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
3	,	SYM	<fs af='&comma;,punc,,,,,,'>
4	हरगिज	JJ	<fs af='हरगिज,adv,,,,,,'>
5	माफ	NN	<fs af='माफ,adv,,,,,,'>|<fs af='माफ,adj,any,any,,any,,'>|<fs af='माफ,n,m,sg,3,d,0,0'>|<fs af='माफ,n,m,pl,3,d,0,0'>|<fs af='माफ,n,m,sg,3,o,0,0'>|<fs af='माफ,n,m,pl,3,o,0,0'>
6	नहीं	NEG	<fs af='नहीं,adv,,,,,,'>
7	किया	VAUX	<fs af='कर,v,m,sg,any,,या,yA'>
8	जाए	VAUX	<fs af='जा,v,any,sg,2,,एं,e'>|<fs af='जा,v,any,sg,3,,ए,e'>|<fs af='जा,v,m,pl,any,,या,yA'>
9	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="371">
1	तरह	NN	<fs af='तरह,n,m,sg,3,d,0,0'>|<fs af='तरह,n,m,pl,3,d,0,0'>|<fs af='तरह,n,m,sg,3,o,0,0'>|<fs af='तरह,psp,,,,,,'>
2	से	PSP	<fs af='से,v,any,any,any,,0,0'>|<fs af='से,psp,,,,,,'>|<fs af='सा,psp,m,sg,,o,का,kA'>|<fs af='सा,psp,m,pl,,d,का,kA'>|<fs af='सा,psp,m,pl,,o,का,kA'>
3	करने	VM	<fs af='कर,v,m,pl,any,,ना,nA'>
4	पर	PSP	<fs af='पर,avy,,,,,,'>|<fs af='पर,psp,,,,,,'>|<fs af='पर,psp,,,,,,'>
5	इनकी	PRP	<fs af='यह,pn,f,sg,3,d,का,kA'>|<fs af='यह,pn,f,pl,3,d,का,kA'>|<fs af='यह,pn,f,sg,3,o,का,kA'>|<fs af='यह,pn,f,pl,3,o,का,kA'>
6	आदत	NN	<fs af='आदत,n,f,sg,3,d,0,0'>|<fs af='आदत,n,f,sg,3,o,0,0'>
7	खराब	JJ	<fs af='खराब,adj,any,any,,any,,'>
8	हो	VM	<fs af='हो,v,any,any,any,,0,0'>|<fs af='हो,v,any,sg,2,,एं,e'>|<fs af='हो,v,any,sg,3,,ए,e'>|<fs af='है,v,any,pl,2,,है,hE'>
9	जाएगी	VAUX	<fs af='जा,v,f,sg,2,,गा,gA'>|<fs af='जा,v,f,sg,3,,गा,gA'>
10	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="372">
1	लोग	NN	<fs af='लोग,n,m,sg,3,d,0,0'>|<fs af='लोग,n,m,pl,3,d,0,0'>|<fs af='लोग,n,m,sg,3,o,0,0'>
2	सब	PRP	<fs af='सब,adj,any,any,,any,,'>|<fs af='सब,pn,any,sg,3,d,0,0'>|<fs af='सब,pn,any,pl,3,d,0,0'>|<fs af='सब,pn,any,sg,3,d,0,0'>|<fs af='सब,pn,any,pl,3,d,0,0'>
3	क्या	WQ	<fs af='क्या,avy,,,,,,'>
4	कहते	VM	<fs af='कह,v,m,pl,any,,ता,wA'>
5	हैं	VAUX	<fs af='है,v,any,pl,1,,है,hE'>|<fs af='है,v,any,pl,3,,है,hE'>
6	?	SYM	<fs af='&qus;,punc,,,,,,'>
</Sentence>			
<Sentence id="373">
1	,	SYM	<fs af='&comma;,punc,,,,,,'>
2	फांसी	NN	<fs af='फाँसी,n,f,sg,,d,0,0'>|<fs af='फाँसी,n,f,pl,,d,0,0'>|<fs af='फाँसी,n,f,sg,,o,0,0'>|<fs af='फाँसी,n,f,pl,,o,0,0'>|<fs af='फाँस,v,f,sg,any,o,या,yA'>
3	फांसी	VM	<fs af='फाँसी,n,f,sg,,d,0,0'>|<fs af='फाँसी,n,f,pl,,d,0,0'>|<fs af='फाँसी,n,f,sg,,o,0,0'>|<fs af='फाँसी,n,f,pl,,o,0,0'>|<fs af='फाँस,v,f,sg,any,o,या,yA'>
4	दो	VAUX	<fs af='दो,n,m,sg,3,d,0,0'>|<fs af='दो,n,m,pl,3,d,0,0'>|<fs af='दो,n,m,sg,3,o,0,0'>|<fs af='दे,v,any,pl,2,,ओ,o'>
5	इनको	PRP	<fs af='यह,pn,any,pl,3,o,को,ko'>|<fs af='यह,pn,any,pl,3,o,में,meM'>
6	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="374">
1	कुछ	QF	<fs af='कुछ,adj,any,any,,d,,'>|<fs af='कुछ,pn,any,sg,3,d,0,0'>|<fs af='कुछ,pn,any,pl,3,d,0,0'>
2	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
3	दोनों	JJ	<fs af='दोनों,n,f,sg,3,d,0,0'>|<fs af='दोनों,n,f,pl,3,d,0,0'>|<fs af='दोनों,n,f,sg,3,o,0,0'>|<fs af='दोनों,n,f,pl,3,o,0,0'>
4	पक्षों	NN	<fs af='पक्ष,n,m,pl,3,o,0,0'>
5	ने	PSP	<fs af='ने,psp,,,,,,'>
6	कहा	VM	<fs af='कह,v,m,sg,any,,या,yA'>
7	सुना	VM	<fs af='सुना,v,any,any,any,,0,0'>|<fs af='सुन,v,m,sg,any,,या,yA'>
8	है	VAUX	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
9	,	SYM	<fs af='&comma;,punc,,,,,,'>
10	मैंने	PRP	<fs af='मैं,pn,any,sg,1,o,ने,ne'>|<fs af='मैं,pn,any,sg,1,o,ने,ne'>
11	सब	QF	<fs af='सब,adj,any,any,,any,,'>|<fs af='सब,pn,any,sg,3,d,0,0'>|<fs af='सब,pn,any,pl,3,d,0,0'>|<fs af='सब,pn,any,sg,3,d,0,0'>|<fs af='सब,pn,any,pl,3,d,0,0'>
12	सुन	VM	<fs af='सुन,v,any,any,any,,0,0'>
13	लिया	VAUX	<fs af='ले,v,m,sg,any,,या,yA'>
14	है	VAUX	<fs af='है,v,any,sg,2,,है,hE'>|<fs af='है,v,any,sg,3,,है,hE'>
15	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="375">
1	समझता	NN	<fs af='समझ,v,m,sg,any,,ता,wA'>
2	हूँ	VM	<fs af='है,v,any,sg,1,,है,hE'>
3	कि	CC	<fs af='कि,avy,,,,,,'>
4	गोविंद	NN	<fs af='गोविंद,n,m,sg,3,d,0,0'>|<fs af='गोविंद,n,m,pl,3,d,0,0'>|<fs af='गोविंद,n,m,sg,3,o,0,0'>
5	को	PSP	<fs af='को,psp,,,,,,'>
6	माफ	JJ	<fs af='माफ,adv,,,,,,'>|<fs af='माफ,adj,any,any,,any,,'>|<fs af='माफ,n,m,sg,3,d,0,0'>|<fs af='माफ,n,m,pl,3,d,0,0'>|<fs af='माफ,n,m,sg,3,o,0,0'>|<fs af='माफ,n,m,pl,3,o,0,0'>
7	कर	VM	<fs af='कर,n,m,sg,3,d,0,0'>|<fs af='कर,n,m,pl,3,d,0,0'>|<fs af='कर,n,m,sg,3,o,0,0'>|<fs af='कर,v,any,any,any,,0,0'>
8	देना	VAUX	<fs af='दे,v,m,sg,any,,ना,nA'>
9	इस	DEM	<fs af='यह,pn,any,sg,3,o,0,0'>|<fs af='यह,pn,any,sg,3,o,0,0'>
10	तरह	NN	<fs af='तरह,n,m,sg,3,d,0,0'>|<fs af='तरह,n,m,pl,3,d,0,0'>|<fs af='तरह,n,m,sg,3,o,0,0'>|<fs af='तरह,psp,,,,,,'>
11	की	PSP	<fs af='का,psp,f,sg,,d,का,kA'>|<fs af='का,psp,f,sg,,o,का,kA'>|<fs af='का,psp,f,pl,,d,का,kA'>|<fs af='का,psp,f,pl,,o,का,kA'>|<fs af='कर,v,f,sg,any,,या,yA'>
12	हरकतों	NN	<fs af='हरकत,n,f,pl,3,o,0,0'>
13	को	PSP	<fs af='को,psp,,,,,,'>
14	बढावा	VM	<fs af='बढावा,n,m,sg,3,d,0,0'>
15	देना	VAUX	<fs af='दे,v,m,sg,any,,ना,nA'>
16	होगा	VAUX	<fs af='हो,v,m,sg,2,,गा,gA'>|<fs af='हो,v,m,sg,3,,गा,gA'>
17	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="376">
1	सोचता	VM	<fs af='सोच,v,m,sg,any,,ता,wA'>
2	हूँ	VAUX	<fs af='है,v,any,sg,1,,है,hE'>
3	कि	CC	<fs af='कि,avy,,,,,,'>
4	गोविंद	JJ	<fs af='गोविंद,n,m,sg,3,d,0,0'>|<fs af='गोविंद,n,m,pl,3,d,0,0'>|<fs af='गोविंद,n,m,sg,3,o,0,0'>
5	माली	NN	<fs af='माली,n,m,sg,3,d,0,0'>|<fs af='माली,n,m,pl,3,d,0,0'>|<fs af='माली,n,m,sg,3,o,0,0'>|<fs af='माली,adj,f,any,,any,,'>
6	को	PSP	<fs af='को,psp,,,,,,'>
7	सज़ा	NN	<fs af='सजा,n,f,sg,,d,0,0'>|<fs af='सजा,n,f,sg,,o,0,0'>|<fs af='सजा,v,any,any,any,o,0,0'>|<fs af='सज,v,m,sg,any,o,या,yA'>
8	ज़रूर	RB	<fs af='जरूर,adv,,,,,,'>
9	देनी	VM	<fs af='दे,v,f,sg,any,,ना,nA'>
10	चाहिए	VAUX	<fs af='चाह,v,any,sg,2h,,इए,ie'>|<fs af='चाह,v,any,pl,2h,,एं,eM'>
11	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="377">
1	हाँ	INJ	<fs af='हाँ,avy,,,,,,'>
2	,	SYM	<fs af='&comma;,punc,,,,,,'>
3	यही	PRP	<fs af='यही,avy,,,,,,'>|<fs af='यह,pn,any,pl,3,o,0,0'>
4	सोचकर	VM	<fs af='सोच,v,any,any,any,,कर,kara'>
5	मैं	PRP	<fs af='मैं,pn,any,sg,1,d,0,0'>
6	गोविंद	NNP	<fs af='गोविंद,n,m,sg,3,d,0,0'>|<fs af='गोविंद,n,m,pl,3,d,0,0'>|<fs af='गोविंद,n,m,sg,3,o,0,0'>
7	माली	NN	<fs af='माली,n,m,sg,3,d,0,0'>|<fs af='माली,n,m,pl,3,d,0,0'>|<fs af='माली,n,m,sg,3,o,0,0'>|<fs af='माली,adj,f,any,,any,,'>
8	को	PSP	<fs af='को,psp,,,,,,'>
9	यह	DEM	<fs af='यह,pn,any,sg,3,d,0,0'>
10	सजा	NN	<fs af='सजा,n,f,sg,3,d,0,0'>|<fs af='सजा,n,f,sg,3,o,0,0'>|<fs af='सजा,v,any,any,any,,0,0'>|<fs af='सज,v,m,sg,any,,या,yA'>
11	देना	VM	<fs af='दे,v,m,sg,any,,ना,nA'>
12	चाहता	VAUX	<fs af='चाह,v,m,sg,any,,ता,wA'>
13	हूँ	VAUX	<fs af='है,v,any,sg,1,,है,hE'>
14	कि	CC	<fs af='कि,avy,,,,,,'>
15	यह	PRP	<fs af='यह,pn,any,sg,3,d,0,0'>
16	पचास	QC	<fs af='पचास,n,m,sg,3,d,0,0'>|<fs af='पचास,n,m,pl,3,d,0,0'>|<fs af='पचास,n,m,sg,3,o,0,0'>
17	अमरूद	JJ	<fs af='अमरूद,n,m,sg,3,d,0,0'>|<fs af='अमरूद,n,m,pl,3,d,0,0'>|<fs af='अमरूद,n,m,sg,3,o,0,0'>
18	हम	PRP	<fs af='हम,unk,,,,,,'>
19	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0,0'>
20	को	PSP	<fs af='को,psp,,,,,,'>
21	लाकर	VM	<fs af='ला,v,any,any,any,,कर,kara'>
22	दे	VAUX	<fs af='दे,v,any,any,any,,0,0'>|<fs af='दे,v,any,sg,2,,एं,e'>|<fs af='दे,v,any,sg,3,,ए,e'>|<fs af='दा,n,m,pl,3,d,0,0'>|<fs af='दा,n,m,sg,3,o,0,0'>
23	,	SYM	<fs af='&comma;,punc,,,,,,'>
24	जो	PRP	<fs af='जो,avy,,,,,,'>|<fs af='जो,pn,any,sg,3,d,0,0'>|<fs af='जो,pn,any,pl,3,d,0,0'>
25	कि	RP	<fs af='कि,avy,,,,,,'>
26	हम	PRP	<fs af='हम,unk,,,,,,'>
27	लोग	NN	<fs af='लोग,n,m,sg,3,d,0,0'>|<fs af='लोग,n,m,pl,3,d,0,0'>|<fs af='लोग,n,m,sg,3,o,0,0'>
28	आपस	PRP	<fs af='आपस,n,m,sg,3,d,0,0'>|<fs af='आपस,n,m,pl,3,d,0,0'>|<fs af='आपस,n,m,sg,3,o,0,0'>|<fs af='आपस,n,m,pl,3,o,0,0'>
29	में	PSP	<fs af='में,psp,,,,,,'>
30	बाँटकर	VM	<fs af='बाँट,v,any,any,any,,कर,kara'>
31	खाएँगे	VAUX	<fs af='खा,v,m,pl,1,,गा,gA'>|<fs af='खा,v,m,pl,3,,गा,gA'>
32	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="378">
1	मैं	PRP	<fs af='मैं,pn,any,sg,1,d,0,0'>
2	दूसरी	QC	<fs af='दूसरी,adj,f,any,,any,,'>
3	बात	NN	<fs af='बात,n,f,sg,3,d,0,0'>|<fs af='बात,n,f,sg,3,o,0,0'>
4	यह	PRP	<fs af='यह,pn,any,sg,3,d,0,0'>
5	कहना	VM	<fs af='कह,v,m,sg,any,,ना,nA'>
6	चाहता	VAUX	<fs af='चाह,v,m,sg,any,,ता,wA'>
7	हूँ	VAUX	<fs af='है,v,any,sg,1,,है,hE'>
8	कि	CC	<fs af='कि,avy,,,,,,'>
9	आइंदा	NN	<fs af='आइंदा,adj,m,sg,,d,,'>
10	से	PSP	<fs af='से,v,any,any,any,,0,0'>|<fs af='से,psp,,,,,,'>|<fs af='सा,psp,m,sg,,o,का,kA'>|<fs af='सा,psp,m,pl,,d,का,kA'>|<fs af='सा,psp,m,pl,,o,का,kA'>
11	माली	NN	<fs af='माली,n,m,sg,3,d,0,0'>|<fs af='माली,n,m,pl,3,d,0,0'>|<fs af='माली,n,m,sg,3,o,0,0'>|<fs af='माली,adj,f,any,,any,,'>
12	जब	PRP	<fs af='जब,adv,,,,,,'>|<fs af='जब,avy,,,,,,'>
13	कभी	PRP	<fs af='कभी,adv,,,,,,'>
14	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
15	बाग	NN	<fs af='बाग,n,m,sg,3,d,0,0'>|<fs af='बाग,n,m,pl,3,d,0,0'>|<fs af='बाग,n,m,sg,3,o,0,0'>
16	में	PSP	<fs af='में,psp,,,,,,'>
17	रहे	VM	<fs af='रह,v,any,sg,2,,एं,e'>|<fs af='रह,v,any,sg,3,,ए,e'>|<fs af='रह,v,m,pl,any,,या,yA'>
18	,	SYM	<fs af='&comma;,punc,,,,,,'>
19	तब	PRP	<fs af='तब,adv,,,,,,'>|<fs af='तब,avy,,,,,,'>
20	हम	PRP	<fs af='हम,unk,,,,,,'>
21	लोग	NN	<fs af='लोग,n,m,sg,3,d,0,0'>|<fs af='लोग,n,m,pl,3,d,0,0'>|<fs af='लोग,n,m,sg,3,o,0,0'>
22	न	NEG	<fs af='न,adv,,,,,,'>
23	जाएँ	VM	<fs af='जा,v,any,pl,1,,एं,eM'>|<fs af='जा,v,any,pl,3,,इए,ie'>
24	और	CC	<fs af='और,avy,,,,,,'>
25	अगर	CC	<fs af='अगर,adv,,,,,,'>
26	जाएँ	NN	<fs af='जा,v,any,pl,1,,एं,eM'>|<fs af='जा,v,any,pl,3,,इए,ie'>
27	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
28	तो	RP	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
29	उसकी	PRP	<fs af='उसकी,unk,,,,,,'>
30	आँख	NN	<fs af='आँख,n,f,sg,3,d,0,0'>|<fs af='आँख,n,f,sg,3,o,0,0'>
31	बचाकर	VM	<fs af='बचा,v,any,any,any,,कर,kara'>
32	जाएँ	VAUX	<fs af='जा,v,any,pl,1,,एं,eM'>|<fs af='जा,v,any,pl,3,,इए,ie'>
33	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="379">
1	अगर	CC	<fs af='अगर,adv,,,,,,'>
2	माली	NN	<fs af='माली,n,m,sg,3,d,0,0'>|<fs af='माली,n,m,pl,3,d,0,0'>|<fs af='माली,n,m,sg,3,o,0,0'>|<fs af='माली,adj,f,any,,any,,'>
3	कभी	PRP	<fs af='कभी,adv,,,,,,'>
4	देख	VM	<fs af='देख,v,any,any,any,,0,0'>
5	भी	RP	<fs af='भी,adv,,,,,,'>|<fs af='भी,adv,,,,,,'>|<fs af='भी,avy,,,,,,'>|<fs af='भी,psp,,,,,,'>
6	ले	VM	<fs af='ले,v,any,any,any,,0,0'>|<fs af='ले,v,any,sg,2,,एं,e'>|<fs af='ले,v,any,sg,3,,ए,e'>
7	तो	CC	<fs af='तो,avy,,,,,,'>|<fs af='तो,psp,,,,,,'>
8	हम	PRP	<fs af='हम,unk,,,,,,'>
9	लोगों	NN	<fs af='लोग,n,m,pl,3,o,0,0'>
10	से	PSP	<fs af='से,v,any,any,any,,0,0'>|<fs af='से,psp,,,,,,'>|<fs af='सा,psp,m,sg,,o,का,kA'>|<fs af='सा,psp,m,pl,,d,का,kA'>|<fs af='सा,psp,m,pl,,o,का,kA'>
11	आँखें	VM	<fs af='आँख,n,f,pl,3,d,0,0'>
12	चुरा	VAUX	<fs af='चुरा,v,any,any,any,,0,0'>
13	लें	VAUX	<fs af='ले,v,any,pl,1,,एं,eM'>|<fs af='ले,v,any,pl,3,,इए,ie'>
14	.	SYM	<fs af='&dot;,punc,,,,,,'>
</Sentence>			
<Sentence id="380">
1	हाँ	INJ	<fs af='हाँ,avy,,,,,,'>
2	,	SYM	<fs af='&comma;,punc,,,,,,'>
